request_id,user_id,response,timestamp
3e04cc36-df8c-47c4-a941-aaa726f991d1,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Web Server"",""technology"":""Python"",""description"":""Authenticates users""},{""id"":""1"",""label"":""Database"",""technology"":""Postgres"",""external"":true,""is_database"":true}],""links"":[{""from"":""0"",""to"":""1"",""label"":""reads from postgres"",""technology"":""TCP""}]}""}",2023-02-13T14:57:59.942Z
681d9913-be2d-4951-9b66-a31cc56d8931,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""1""},{""id"":""1"",""label"":""2""},{""id"":""2"",""label"":""3""},{""id"":""3"",""label"":""4""},{""id"":""4"",""label"":""5""}],""links"":[{""from"":""0"",""to"":""1""},{""from"":""1"",""to"":""2""},{""from"":""2"",""to"":""3""},{""from"":""3"",""to"":""4""},{""from"":""4"",""to"":""5""}]}""}",2023-02-13T14:56:35.545Z
681d9913-be2d-4951-9b66-a31cc56d8931,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""1"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""2"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""3"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""4"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""5"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""6"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""7"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""8"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""9"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""10"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""11"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""12"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""13"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""14"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""15"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""16"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""17"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""18"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""19"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""20"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""21"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""22"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""23"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""24"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""25"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""26"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""27"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""28"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""29"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""30"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""31"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""32"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""33"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""34"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""35"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""36"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""37"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""38"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""39"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""40"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""41"",""label"":""Email"",""technology"":""Java"",""is_database"":true},{""id"":""42"",""label"":""Email}""}",2023-02-13T14:59:05.764Z
8328e9fc-36d4-4028-b274-19069cd2705a,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Web Server"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""1"",""label"":""Database"",""technology"":""MySQL"",""external"":true},{""id"":""2"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""3"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""4"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""5"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""6"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""7"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""8"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""9"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""10"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""11"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""12"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""13"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""14"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""15"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""16"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""17"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""18"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""19"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""20"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""21"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""22"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""23"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""24"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""25"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""26"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""27"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""28"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""29"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""30"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""31"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""32"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""33"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external"":true},{""id"":""34"",""label"":""API"",""technology"":""Go"",""description"":""Authenticates users"",""external}""}",2023-02-13T16:09:32.621Z
a11be891-9bf4-4758-a7a8-a74ddf98d062,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Redshift"",""technology"":""Redshift"",""is_database"":true},{""id"":""1"",""label"":""Backend"",""technology"":""Python""}],""links"":[{""from"":""1"",""to"":""0"",""label"":""reads from redshift"",""technology"":""TCP""}]}""}",2023-02-13T16:10:40.854Z
2461bf8c-6390-4067-ab36-3134864473dd,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Backend"",""technology"":""Go""},{""id"":""1"",""label"":""Kafka"",""technology"":""Kafka"",""is_queue"":true},{""id"":""2"",""label"":""Database"",""technology"":""MySQL"",""is_database"":true},{""id"":""3"",""label"":""Backend"",""technology"":""Go""},{""id"":""4"",""label"":""Kafka"",""technology"":""Kafka"",""is_queue"":true},{""id"":""5"",""label"":""Database"",""technology"":""MySQL"",""is_database"":true}],""links"":[{""from"":""0"",""to"":""1"",""label"":""publishes to kafka"",""technology"":""TCP/Protobuf""},{""from"":""0"",""to"":""2"",""label"":""reads from database"",""technology"":""TCP""},{""from"":""3"",""to"":""4"",""label"":""publishes to kafka"",""technology"":""TCP/Protobuf""},{""from"":""3"",""to"":""5"",""label"":""reads from database"",""technology"":""TCP""},{""from"":""4"",""to"":""1"",""label"":""consumes from kafka"",""technology"":""TCP/Protobuf""},{""from"":""5"",""to"":""4"",""label"":""consumes from kafka"",""technology"":""TCP/Protobuf""}]}""}",2023-02-13T16:10:24.076Z
de28d1b9-6d25-4c42-bcef-f6bc42099634,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Backend"",""technology"":""Go""},{""id"":""1"",""label"":""S3"",""technology"":""S3"",""is_database"":true}],""links"":[{""from"":""0"",""to"":""1"",""label"":""reads from s3"",""technology"":""TCP""}]}""}",2023-02-13T16:17:13.935Z
26416920-cf78-4c28-98d0-d82617a88997,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Backend"",""technology"":""Go""},{""id"":""1"",""label"":""Database"",""technology"":""MySQL"",""is_database"":true},{""id"":""2"",""label"":""Kafka"",""technology"":""Kafka"",""is_queue"":true},{""id"":""3"",""label"":""Kafka"",""technology"":""Kafka"",""is_queue"":true}],""links"":[{""from"":""0"",""to"":""1"",""label"":""reads from database"",""technology"":""TCP""},{""from"":""0"",""to"":""2"",""label"":""publishes to kafka"",""technology"":""TCP/Protobuf""},{""from"":""2"",""to"":""3"",""label"":""consumes from kafka"",""technology"":""TCP/Protobuf""}]}""}",2023-02-13T16:15:03.253Z
d03c8495-888c-4225-b807-5393d62735d7,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Postgres"",""technology"":""Postgres"",""is_database"":true},{""id"":""1"",""label"":""Backend"",""technology"":""Kotlin""},{""id"":""2"",""label"":""Redis"",""technology"":""Redis"",""is_database"":true}],""links"":[{""from"":""1"",""to"":""0"",""label"":""reads from postgres"",""technology"":""TCP""},{""from"":""1"",""to"":""2"",""label"":""writes to redis"",""technology"":""TCP/Redis""}]}""}",2023-02-13T16:17:28.349Z
1627d38d-ae23-4187-a524-b29d857683f7,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Web"",""technology"":""Go""},{""id"":""1"",""label"":""API"",""technology"":""Go""},{""id"":""2"",""label"":""API"",""technology"":""Go""},{""id"":""3"",""label"":""API"",""technology"":""Go""},{""id"":""4"",""label"":""API"",""technology"":""Go""},{""id"":""5"",""label"":""API"",""technology"":""Go""},{""id"":""6"",""label"":""API"",""technology"":""Go""},{""id"":""7"",""label"":""API"",""technology"":""Go""},{""id"":""8"",""label"":""API"",""technology"":""Go""},{""id"":""9"",""label"":""API"",""technology"":""Go""},{""id"":""10"",""label"":""API"",""technology"":""Go""},{""id"":""11"",""label"":""API"",""technology"":""Go""},{""id"":""12"",""label"":""API"",""technology"":""Go""},{""id"":""13"",""label"":""API"",""technology"":""Go""},{""id"":""14"",""label"":""API"",""technology"":""Go""},{""id"":""15"",""label"":""API"",""technology"":""Go""},{""id"":""16"",""label"":""API"",""technology"":""Go""},{""id"":""17"",""label"":""API"",""technology"":""Go""},{""id"":""18"",""label"":""API"",""technology"":""Go""},{""id"":""19"",""label"":""API"",""technology"":""Go""},{""id"":""20"",""label"":""API"",""technology"":""Go""},{""id"":""21"",""label"":""API"",""technology"":""Go""},{""id"":""22"",""label"":""API"",""technology"":""Go""},{""id"":""23"",""label"":""API"",""technology"":""Go""},{""id"":""24"",""label"":""API"",""technology"":""Go""},{""id"":""25"",""label"":""API"",""technology"":""Go""},{""id"":""26"",""label"":""API"",""technology"":""Go""},{""id"":""27"",""label"":""API"",""technology"":""Go""},{""id"":""28"",""label"":""API"",""technology"":""Go""},{""id"":""29"",""label"":""API"",""technology"":""Go""},{""id"":""30"",""label"":""API"",""technology"":""Go""},{""id"":""31"",""label"":""API"",""technology"":""Go""},{""id"":""32"",""label"":""API"",""technology"":""Go""},{""id"":""33"",""label"":""API"",""technology"":""Go""},{""id"":""34"",""label"":""API"",""technology"":""Go""},{""id"":""35"",""label"":""API"",""technology"":""Go""},{""id"":""36"",""label"":""API"",""technology"":""Go""},{""id"":""37"",""label"":""API"",""technology"":""Go""},{""id"":""38"",""label"":""API"",""technology"":""Go""},{""id"":""39"",""label"":""API"",""technology"":""Go""},{""id"":""40"",""label"":""API"",""technology"":""Go""},{""id"":""41"",""label"":""API"",""technology"":""Go""},{""id"":""42"",""label"":""API"",""technology"":""Go""},{""id"":""43"",""label"":""API"",""technology"":""Go""},{""id"":""44"",""label"":""API"",""technology"":""Go""},{""id"":""45"",""label"":""API"",""technology"":""Go""},{""id"":""46"",""label"":""API"",""technology"":""Go""},{""id"":""47"",""label"":""API"",""technology"":""Go""},{""id"":""48"",""label"":""API"",""technology"":""Go""},{""id"":""49"",""label"":""API"",""technology"":""Go""},{""id"":""50"",""label"":""API"",""technology"":""Go""},{""id"":""51"",""label"":""API"",""technology"":""Go""},{""id"":""52"",""label"":""API"",""technology"":""Go""},{""id"":""53"",""label"":""API"",""technology"":""Go""},{""id"":""54"",""label"":""API"",""technology"":""Go""},{""id"":""55"",""label"":""API"",""technology"":""Go""},{""id"":""56"",""label"":""API"",""technology"":""Go""},{""id"":""57"",""label"":""API"",""technology"":""Go""},{""id"":""58"",""label"":""API"",""technology"":""Go""},{""id"":""59"",""label"":""API"",""technology"":""Go""},{""id"":""60"",""label"":""API"",""technology"":""Go""},{""id"":""61"",""label"":""API"",""technology"":""Go""},{""id"":""62"",""label"":""API"",""technology"":""Go""},{""id"":""63"",""label"":""API}""}",2023-02-13T16:09:48.234Z
0cf162a5-e3f8-48e7-bb1f-4e610e6c7c3a,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Client"",""technology"":""Go""},{""id"":""1"",""label"":""Server"",""technology"":""Go""}],""links"":[{""from"":""0"",""to"":""1"",""label"":""connects to server"",""technology"":""TCP""}]}""}",2023-02-13T16:14:08.950Z
3174dbea-e90b-414c-95e9-86b62aa76278,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Backend"",""technology"":""Go""},{""id"":""1"",""label"":""Backend"",""technology"":""Go""}],""links"":[{""from"":""0"",""to"":""1"",""label"":""reads from database"",""technology"":""TCP""},{""from"":""0"",""to"":""1"",""label"":""publishes to kafka"",""technology"":""TCP/AVRO""}]}""}",2023-02-13T16:14:32.801Z
7b9c9a36-eb01-4a63-af79-ee10e9a6cbe8,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Backend"",""technology"":""Go""},{""id"":""1"",""label"":""Load Balancer"",""technology"":""F5""},{""id"":""2"",""label"":""Database"",""technology"":""MySQL"",""is_database"":true}],""links"":[{""from"":""0"",""to"":""1"",""label"":""reads from database"",""technology"":""TCP""},{""from"":""0"",""to"":""1"",""label"":""publishes to kafka"",""technology"":""TCP/Protobuf""}]}""}",2023-02-13T19:13:47.179Z
7b9c9a36-eb01-4a63-af79-ee10e9a6cbe8,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""1"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""2"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""3"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""4"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""5"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""6"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""7"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""8"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""9"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""10"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""11"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""12"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""13"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""14"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""15"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""16"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""17"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""18"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""19"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""20"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""21"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""22"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""23"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""24"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""25"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""26"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""27"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""28"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""29"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""30"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""31"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""32"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""33"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""34"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""35"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""36"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""37"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""38"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""39"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""40"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""41"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""42"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""43"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""44"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""45"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""46"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""47"",""label"":""Amazon"",""group"":""X}""}",2023-02-13T16:57:18.604Z
2799bdb0-de7e-4907-a1d2-d3a5571330ad,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""1"",""label"":""S3"",""group"":""X"",""external"":true},{""id"":""2"",""label"":""Datalake"",""group"":""X"",""external"":true},{""id"":""3"",""label"":""Kafka"",""group"":""X"",""external"":true},{""id"":""4"",""label"":""Kinesis"",""group"":""X"",""external"":true},{""id"":""5"",""label"":""Redshift"",""group"":""X"",""external"":true},{""id"":""6"",""label"":""Postgres"",""group"":""X"",""external"":true},{""id"":""7"",""label"":""DynamoDB"",""group"":""X"",""external"":true},{""id"":""8"",""label"":""RDS"",""group"":""X"",""external"":true},{""id"":""9"",""label"":""Elasticsearch"",""group"":""X"",""external"":true},{""id"":""10"",""label"":""SQS"",""group"":""X"",""external"":true},{""id"":""11"",""label"":""Kinesis"",""group"":""X"",""external"":true},{""id"":""12"",""label"":""Redshift"",""group"":""X"",""external"":true},{""id"":""13"",""label"":""Postgres"",""group"":""X"",""external"":true},{""id"":""14"",""label"":""DynamoDB"",""group"":""X"",""external"":true},{""id"":""15"",""label"":""RDS"",""group"":""X"",""external"":true},{""id"":""16"",""label"":""Elasticsearch"",""group"":""X"",""external"":true},{""id"":""17"",""label"":""SQS"",""group"":""X"",""external"":true},{""id"":""18"",""label"":""Kinesis"",""group"":""X"",""external"":true},{""id"":""19"",""label"":""Redshift"",""group"":""X"",""external"":true},{""id"":""20"",""label"":""Postgres"",""group"":""X"",""external"":true},{""id"":""21"",""label"":""DynamoDB"",""group"":""X"",""external"":true},{""id"":""22"",""label"":""RDS"",""group"":""X"",""external"":true},{""id"":""23"",""label"":""Elasticsearch"",""group"":""X"",""external"":true},{""id"":""24"",""label"":""SQS"",""group"":""X"",""external"":true},{""id"":""25"",""label"":""Kinesis"",""group"":""X"",""external"":true},{""id"":""26"",""label"":""Redshift"",""group"":""X"",""external"":true},{""id"":""27"",""label"":""Postgres"",""group"":""X"",""external"":true},{""id"":""28"",""label"":""DynamoDB"",""group"":""X"",""external"":true},{""id"":""29"",""label"":""RDS"",""group"":""X"",""external"":true},{""id"":""30"",""label"":""Elasticsearch"",""group"":""X"",""external"":true},{""id"":""31"",""label"":""SQS"",""group"":""X"",""external"":true},{""id"":""32"",""label"":""Kinesis"",""group"":""X"",""external"":true},{""id"":""33"",""label"":""Redshift"",""group"":""X"",""external"":true},{""id"":""34"",""label"":""Postgres"",""group"":""X"",""external"":true},{""id"":""35"",""label"":""DynamoDB"",""group"":""X"",""external"":true},{""id"":""36"",""label"":""RDS"",""group"":""X"",""external"":true},{""id"":""37"",""label"":""Elasticsearch"",""group"":""X"",""external"":true},{""id"":""38"",""label"":""SQS"",""group"":""X"",""external"":true},{""id"":""39"",""label"":""Kinesis"",""group"":""X"",""external"":true},{""id"":""40"",""label"":""Redshift"",""group"":""X"",""external"":true},{""id"":""41"",""label"":""Postgres"",""group"":""X"",""external"":true},{""id"":""42"",""label"":""DynamoDB"",""group"":""X"",""external"":true},{""id"":""43}""}",2023-02-13T16:57:50.946Z
f74c7df5-d602-4315-be5a-981db1e5e2e4,00000000-0000-0000-0000-000000000000,"{""nodes"":[{""id"":""0"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""1"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""2"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""3"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""4"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""5"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""6"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""7"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""8"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""9"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""10"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""11"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""12"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""13"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""14"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""15"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""16"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""17"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""18"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""19"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""20"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""21"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""22"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""23"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""24"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""25"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""26"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""27"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""28"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""29"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""30"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""31"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""32"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""33"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""34"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""35"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""36"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""37"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""38"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""39"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""40"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""41"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""42"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""43"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""44"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""45"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""46"",""label"":""Amazon"",""group"":""X"",""external"":true},{""id"":""47"",""label"":""Amazon"",""group"":""X}""}",2023-02-13T16:57:35.537Z
